"ADM2_CODE","ADM2_NAME","STR2_YEAR","EXP2_YEAR","ADM1_CODE","ADM1_NAME","STATUS","DISP_AREA","ADM0_CODE","ADM0_NAME","Shape_Leng","Shape_Area","LB"
17712,"Balaghat",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.11003910409,0.808228375997,"[0,93.7]"
17714,"Betul",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.27048242269,0.879822841558,"[0,93.7]"
17715,"Bhind",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.81196064911,0.404682229498,"[0,93.7]"
17716,"Bhopal",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",3.15142260298,0.240575777403,"[0,93.7]"
17718,"Chhatarpur",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",7.98541940191,0.777957073747,"[0,93.7]"
17719,"Chhindwara",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.78535939247,1.03331085368,"[0,93.7]"
17720,"Damoh",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.34924684529,0.651587857672,"[0,93.7]"
17721,"Datia",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",3.34247376137,0.227127694913,"[0,93.7]"
17722,"Dewas",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.93128476397,0.611638834423,"[0,93.7]"
17723,"Dhar",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.30331986344,0.713903812021,"[0,93.7]"
17725,"East Nimar",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.31886177941,0.650840560287,"[0,93.7]"
17726,"Guna",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.87573500333,0.5611698643,"[0,93.7]"
17727,"Gwalior",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",3.32970051248,0.413133514163,"[0,93.7]"
17728,"Hoshangabad",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.0681555488,0.589149107825,"[0,93.7]"
17729,"Indore",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.1847979079,0.343563426086,"[0,93.7]"
17730,"Jabalpur",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.61002801599,0.353782678979,"[0,93.7]"
17731,"Jhabua",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.99129305467,0.593560042442,"[0,93.7]"
17732,"Mandla",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.26720541485,0.595051297205,"[0,93.7]"
17733,"Mandsaur",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.18807469812,0.500490115204,"[0,93.7]"
17734,"Morena",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.57614215523,0.451000378179,"[0,93.7]"
17735,"Narsinghpur",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.61712656786,0.45291482474,"[0,93.7]"
17736,"Panna",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.96668772844,0.633277160961,"[0,93.7]"
17739,"Raisen",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.581322939,0.749433673212,"[0,93.7]"
17741,"Rajgarh",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.16625066461,0.542508722905,"[0,93.7]"
17742,"Ratlam",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.83636233939,0.425765972862,"[0,93.7]"
17743,"Rewa",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.40443854991,0.563575119392,"[0,93.7]"
17744,"Sagar",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",8.34695153252,0.908707646877,"[0,93.7]"
17745,"Satna",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",7.53810800964,0.668484796358,"[0,93.7]"
17746,"Sehore",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",7.33319259278,0.578033666441,"[0,93.7]"
17747,"Seoni",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.20268975962,0.767535466552,"[0,93.7]"
17748,"Shahdol",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",7.11383467916,0.735150449793,"[0,93.7]"
17749,"Shajapur",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.40587165122,0.556546536391,"[0,93.7]"
17750,"Shivpuri",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.90432064088,0.938724397442,"[0,93.7]"
17751,"Sidhi",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.6410376829,0.939180594376,"[0,93.7]"
17753,"Tikamgarh",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.73134151152,0.453041896035,"[0,93.7]"
17754,"Ujjain",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",6.16563181696,0.537011056243,"[0,93.7]"
17755,"Vidisha",1000,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.5614732847,0.64750344367,"[0,93.7]"
17756,"West Nimar",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.9666782261,0.70313327142,"[0,93.7]"
70168,"Anuppur",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",2.67341550345,0.178624622251,"[0,93.7]"
70169,"Ashoknagar",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",3.73284494248,0.421155943361,"[0,93.7]"
70170,"Barwani",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.41245616668,0.473719720835,"[0,93.7]"
70171,"Burhanpur",2004,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",2.87733158145,0.278397238528,"[0,93.7]"
70172,"Dindori",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.74975327278,0.570822509936,"[0,93.7]"
70173,"Harda",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",2.82915465673,0.290355498631,"[0,93.7]"
70174,"Katni",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.25695363063,0.54568763959,"[0,93.7]"
70175,"Neemuch",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",5.81972826782,0.370357244626,"[0,93.7]"
70176,"Sheopur",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",4.92743451024,0.587059723332,"[0,93.7]"
70177,"Umaria",1998,3000,70079,"Madhya Pradesh","Member State","NO",115,"India",3.96421746054,0.329633433032,"[0,93.7]"
70226,"Karaikal",1000,3000,70080,"Puducherry","Member State","NO",115,"India",0.896827847391,0.0160466707121,"[0,93.7]"
70227,"Mahe",1000,3000,70080,"Puducherry","Member State","NO",115,"India",0.816168365903,0.011120571499,"[0,93.7]"
70228,"Puducherry",1000,3000,70080,"Puducherry","Member State","NO",115,"India",1.32809463262,0.0165314971887,"[0,93.7]"
70229,"Yanam",1000,3000,70080,"Puducherry","Member State","NO",115,"India",0.649417913078,0.00178075788833,"[0,93.7]"
17888,"Agra",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",6.35930792873,0.320664004062,"[0,93.7]"
17889,"Aligarh",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.19677656734,0.354362673769,"[0,93.7]"
17890,"Allahabad",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.16921708915,0.461475819243,"[0,93.7]"
17892,"Azamgarh",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.59934979343,0.351469301773,"[0,93.7]"
17893,"Bahraich",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.03784896447,0.338583883378,"[0,93.7]"
17894,"Ballia",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.85915996124,0.270915507341,"[0,93.7]"
17895,"Banda",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.2983088526,0.405711237992,"[0,93.7]"
17896,"Bara Banki",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.7080337629,0.402728709479,"[0,93.7]"
17897,"Bareilly",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.6315377788,0.348533388169,"[0,93.7]"
17898,"Basti",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.09486790694,0.228506930283,"[0,93.7]"
17899,"Bijnor",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.36667147769,0.400989490006,"[0,93.7]"
17901,"Bulandshahr",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.01894189328,0.32942932169,"[0,93.7]"
17904,"Deoria",1994,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.46628628329,0.231334509353,"[0,93.7]"
17905,"Etah",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.71909462726,0.409350178868,"[0,93.7]"
17906,"Etawah",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.57718177318,0.195387897967,"[0,93.7]"
17907,"Faizabad",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.80922841311,0.190303025282,"[0,93.7]"
17908,"Farrukhabad",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.662077238,0.199388216683,"[0,93.7]"
17909,"Fatehpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.98029767436,0.376189029461,"[0,93.7]"
17911,"Ghaziabad",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.29475612536,0.182482370227,"[0,93.7]"
17912,"Ghazipur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.57330359082,0.304323346987,"[0,93.7]"
17913,"Gonda",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.1142770629,0.364718600962,"[0,93.7]"
17914,"Gorakhpur",1990,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.85151826095,0.277948678361,"[0,93.7]"
17915,"Hamirpur",1995,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.94263528771,0.383484473577,"[0,93.7]"
17916,"Hardoi",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.86835483076,0.548095809144,"[0,93.7]"
17917,"Jalaun",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.45769577549,0.411775937403,"[0,93.7]"
17918,"Jaunpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.57137157221,0.363105925016,"[0,93.7]"
17919,"Jhansi",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",8.5161171256,0.454878880977,"[0,93.7]"
17920,"Kanpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",1.82587492813,0.0957164575804,"[0,93.7]"
17921,"Lakhimpur Kheri",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",6.22523698744,0.706960679373,"[0,93.7]"
17922,"Lalitpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.84156023112,0.45009589052,"[0,93.7]"
17923,"Lucknow",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.17583291387,0.230628914848,"[0,93.7]"
17924,"Mainpuri",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.9311280655,0.25049519692,"[0,93.7]"
17925,"Mathura",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.18112413033,0.308417980073,"[0,93.7]"
17926,"Meerut",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.70630479425,0.241317928006,"[0,93.7]"
17927,"Mirzapur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.12787902622,0.403934989604,"[0,93.7]"
17928,"Moradabad",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.79738083442,0.311935447044,"[0,93.7]"
17929,"Muzaffarnagar",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.55450895379,0.376510901979,"[0,93.7]"
17931,"Pilibhit",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.16597595052,0.330922641013,"[0,93.7]"
17933,"Pratapgarh",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.60135764518,0.33464885002,"[0,93.7]"
17934,"Rae Bareli",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.20353155874,0.417381517732,"[0,93.7]"
17935,"Rampur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.16331045591,0.237603360399,"[0,93.7]"
17936,"Saharanpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.21501710847,0.347673233313,"[0,93.7]"
17937,"Shahjahanpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",5.0334583226,0.42669709222,"[0,93.7]"
17938,"Sitapur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.83608234817,0.528027560955,"[0,93.7]"
17939,"Sultanpur",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.72483461107,0.399361221092,"[0,93.7]"
17941,"Unnao",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.4642243942,0.416751999012,"[0,93.7]"
17943,"Varanasi",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.55347746674,0.139148316443,"[0,93.7]"
70257,"Ambedkar Nagar",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.34859088953,0.210338735611,"[0,93.7]"
70258,"Auraiya",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.65690479966,0.19748805623,"[0,93.7]"
70259,"Badaun",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.24501990913,0.466102880643,"[0,93.7]"
70260,"Baghpat",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",1.78193788489,0.123446057627,"[0,93.7]"
70261,"Balrampur",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.90520190892,0.308145399457,"[0,93.7]"
70262,"Chandauli",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.24694575666,0.226992059138,"[0,93.7]"
70263,"Chitrakoot",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.69814704908,0.276246539714,"[0,93.7]"
70264,"Firozabad",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.21901013056,0.259280085835,"[0,93.7]"
70265,"Gautam Buddha Nagar",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.55322531917,0.127626963267,"[0,93.7]"
70266,"Hathras",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.81574124549,0.148133087162,"[0,93.7]"
70267,"Jyotiba Phule Nagar",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.09725970542,0.232729832936,"[0,93.7]"
70268,"Kannauj",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.57913676183,0.18866084518,"[0,93.7]"
70269,"Kanpur Dehat",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.70393509483,0.45544720272,"[0,93.7]"
70270,"Kaushambi",1997,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.70322112348,0.188857595964,"[0,93.7]"
70271,"Kushinagar",1994,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.05138415452,0.262301709449,"[0,93.7]"
70272,"Maharajganj",1990,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.45240819262,0.290686531322,"[0,93.7]"
70273,"Mahoba",1995,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.74427835029,0.254333500466,"[0,93.7]"
70274,"Mau",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.75789422668,0.186368972905,"[0,93.7]"
70275,"Sant Kabir Nagar",1998,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.9917373979,0.120383200146,"[0,93.7]"
70276,"Sant Ravi Das Nagar",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",2.40743073793,0.0904993401543,"[0,93.7]"
70277,"Shravasti",1996,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.67682669275,0.28839453916,"[0,93.7]"
70278,"Siddharth Nagar",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",3.94287365853,0.31769087673,"[0,93.7]"
70279,"Sonbhadra",1000,3000,70081,"Uttar Pradesh","Member State","NO",115,"India",4.82238451278,0.604291171567,"[0,93.7]"
17903,"Dehra Dun",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",4.06156742844,0.288094256176,"[0,93.7]"
17910,"Pauri Garhwal",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",3.78586135036,0.509569640411,"[0,93.7]"
17932,"Pithoragarh",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",5.24432414928,0.673952441399,"[0,93.7]"
70280,"Almora",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",3.47411188109,0.289156501576,"[0,93.7]"
70281,"Bageshwar",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",3.0014577602,0.21327990632,"[0,93.7]"
70282,"Chamoli",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",4.72130658044,0.735710802727,"[0,93.7]"
70283,"Champawat",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",2.19985065243,0.156588997251,"[0,93.7]"
70284,"Haridwar",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",2.56282612271,0.222785462801,"[0,93.7]"
70285,"Naini Tal",1996,3000,70082,"Uttarakhand","Member State","NO",115,"India",3.77495477766,0.377428762878,"[0,93.7]"
70286,"Rudra Prayag",1998,3000,70082,"Uttarakhand","Member State","NO",115,"India",1.83307334514,0.114184875002,"(93.7,187]"
70287,"Tehri Garhwal",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",4.87790488073,0.41215954355,"[0,93.7]"
70288,"Udham Singh Nagar",1996,3000,70082,"Uttarakhand","Member State","NO",115,"India",4.88839395447,0.265448739572,"[0,93.7]"
70289,"Uttarkashi",1000,3000,70082,"Uttarakhand","Member State","NO",115,"India",5.50177101128,0.626274419485,"(93.7,187]"
